id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
111,professional_psychology,B,A,0,logprob,137,382.2,0.0,389.1
112,clinical_knowledge,C,C,1,logprob,80,262.7,0.0,270.4
113,miscellaneous,D,D,1,logprob,76,264.8,0.0,271.1
114,high_school_us_history,C,C,1,logprob,394,905.3,0.0,912.7
115,moral_scenarios,D,C,0,logprob,133,411.6,0.0,420.9
116,professional_law,C,C,1,logprob,166,486.8,0.0,493.4
117,anatomy,D,B,0,logprob,78,282.7,0.0,289.0
118,philosophy,A,D,0,logprob,89,272.3,0.0,276.7
119,high_school_psychology,A,B,0,logprob,86,270.9,0.0,274.2
120,high_school_geography,B,A,0,logprob,75,265.8,0.0,270.5
121,international_law,B,D,0,logprob,132,306.0,0.0,314.3
122,human_aging,B,B,1,logprob,59,199.5,0.0,206.8
123,moral_scenarios,D,B,0,logprob,143,389.5,0.0,396.8
124,elementary_mathematics,A,B,0,logprob,129,340.1,0.0,346.4
125,high_school_microeconomics,D,C,0,logprob,92,277.4,0.0,284.8
126,computer_security,C,B,0,logprob,255,585.4,0.0,591.9
127,professional_law,B,D,0,logprob,257,614.6,0.0,619.1
128,global_facts,A,B,0,logprob,86,275.5,0.0,277.8
129,philosophy,C,B,0,logprob,81,268.9,0.0,270.9
130,high_school_psychology,A,A,1,logprob,80,262.8,0.0,264.7
131,moral_scenarios,B,B,1,logprob,158,398.2,0.0,400.2
132,us_foreign_policy,B,B,1,logprob,95,271.3,0.0,274.0
133,professional_psychology,C,D,0,logprob,78,270.2,0.0,275.2
134,high_school_biology,B,B,1,logprob,117,322.4,0.0,328.6
135,prehistory,C,B,0,logprob,68,190.8,0.0,198.8
136,high_school_physics,B,B,1,logprob,121,320.8,0.0,325.9
137,professional_law,D,D,1,logprob,262,665.1,0.0,671.1
138,philosophy,D,D,1,logprob,75,269.9,0.0,277.8
139,us_foreign_policy,C,C,1,logprob,77,270.4,0.0,277.0
140,conceptual_physics,C,C,1,logprob,64,207.9,0.0,214.0
141,professional_law,C,C,1,logprob,241,591.6,0.0,599.8
142,high_school_european_history,C,C,1,logprob,378,929.5,0.0,936.9
143,high_school_world_history,A,B,0,logprob,336,778.3,0.0,789.0
144,professional_psychology,A,A,1,logprob,68,209.6,0.0,218.5
145,astronomy,A,A,1,logprob,119,339.5,0.0,348.2
146,sociology,D,D,1,logprob,96,277.9,0.0,284.7
147,world_religions,C,C,1,logprob,66,203.3,0.0,209.8
148,moral_scenarios,D,C,0,logprob,132,325.7,0.0,331.7
149,formal_logic,C,B,0,logprob,120,332.6,0.0,339.1
150,college_chemistry,B,B,1,logprob,120,331.7,0.0,338.4
151,college_mathematics,D,A,0,logprob,134,396.8,0.0,400.3
152,professional_law,C,C,1,logprob,550,1305.7,0.0,1309.1
153,high_school_government_and_politics,D,D,1,logprob,123,363.9,0.0,369.6
154,high_school_physics,D,D,1,logprob,118,349.0,0.0,351.5
155,moral_disputes,C,B,0,logprob,93,286.7,0.0,291.0
156,high_school_european_history,C,C,1,logprob,482,1151.8,0.0,1156.1
157,professional_law,B,D,0,logprob,334,849.8,0.0,854.2
158,professional_law,C,C,1,logprob,292,688.5,0.0,691.5
159,abstract_algebra,C,A,0,logprob,74,272.6,0.0,275.1
160,sociology,C,C,1,logprob,111,330.3,0.0,332.4
161,electrical_engineering,D,D,1,logprob,65,201.9,0.0,204.2
162,moral_disputes,B,B,1,logprob,98,266.1,0.0,269.2
163,moral_disputes,B,B,1,logprob,106,335.1,0.0,339.9
164,high_school_macroeconomics,A,D,0,logprob,129,329.5,0.0,333.4
165,professional_psychology,D,A,0,logprob,119,336.6,0.0,338.9
166,high_school_psychology,A,A,1,logprob,112,337.7,0.0,339.7
167,moral_scenarios,A,C,0,logprob,137,407.0,0.0,409.1
168,miscellaneous,D,D,1,logprob,65,200.8,0.0,203.3
169,high_school_government_and_politics,A,B,0,logprob,114,329.3,0.0,332.7
170,security_studies,C,C,1,logprob,128,344.0,0.0,349.8
171,high_school_macroeconomics,D,C,0,logprob,94,270.5,0.0,277.2
172,professional_law,A,B,0,logprob,288,685.7,0.0,691.9
173,virology,B,D,0,logprob,74,271.7,0.0,279.4
174,sociology,A,D,0,logprob,95,272.0,0.0,277.7
175,moral_disputes,D,D,1,logprob,65,200.7,0.0,207.7
176,prehistory,C,C,1,logprob,91,264.6,0.0,271.9
177,astronomy,A,A,1,logprob,128,322.9,0.0,331.6
178,sociology,A,C,0,logprob,100,257.1,0.0,263.8
179,high_school_psychology,A,A,1,logprob,79,258.1,0.0,262.4
180,high_school_statistics,B,B,1,logprob,84,263.3,0.0,265.1
181,high_school_european_history,D,C,0,logprob,645,1498.3,0.0,1501.9
182,business_ethics,D,D,1,logprob,107,389.1,0.0,393.5
183,high_school_psychology,B,A,0,logprob,109,381.8,0.0,383.9
184,elementary_mathematics,A,B,0,logprob,64,226.3,0.0,228.1
185,moral_disputes,B,B,1,logprob,64,222.7,0.0,224.5
186,high_school_microeconomics,A,A,1,logprob,90,287.8,0.0,289.7
187,high_school_european_history,D,D,1,logprob,263,721.2,0.0,723.6
188,electrical_engineering,B,B,1,logprob,58,214.6,0.0,219.0
189,clinical_knowledge,B,B,1,logprob,105,338.9,0.0,345.0
190,high_school_psychology,C,C,1,logprob,156,400.3,0.0,404.0
191,high_school_mathematics,C,A,0,logprob,113,339.8,0.0,341.9
192,security_studies,B,B,1,logprob,236,631.0,0.0,633.8
193,high_school_psychology,A,A,1,logprob,121,355.2,0.0,357.8
194,moral_scenarios,C,C,1,logprob,136,412.0,0.0,416.6
195,high_school_statistics,D,B,0,logprob,120,328.5,0.0,335.5
196,philosophy,C,C,1,logprob,78,262.5,0.0,270.2
197,miscellaneous,C,C,1,logprob,76,264.6,0.0,271.4
198,professional_psychology,C,C,1,logprob,132,319.9,0.0,327.0
199,logical_fallacies,B,B,1,logprob,64,195.4,0.0,200.9
200,clinical_knowledge,B,B,1,logprob,68,197.5,0.0,202.4
201,logical_fallacies,D,D,1,logprob,114,325.3,0.0,330.8
202,moral_disputes,D,D,1,logprob,74,267.1,0.0,272.4
203,machine_learning,A,B,0,logprob,98,282.1,0.0,288.4
204,miscellaneous,C,B,0,logprob,64,204.1,0.0,209.5
205,professional_law,D,C,0,logprob,164,402.8,0.0,409.3
206,nutrition,D,D,1,logprob,54,206.7,0.0,214.3
207,high_school_statistics,C,D,0,logprob,119,340.1,0.0,345.9
208,miscellaneous,B,D,0,logprob,60,204.8,0.0,211.9
209,high_school_chemistry,B,B,1,logprob,86,266.8,0.0,272.4
210,sociology,C,C,1,logprob,84,269.5,0.0,276.5
211,virology,B,B,1,logprob,72,270.1,0.0,276.9
212,prehistory,C,C,1,logprob,101,334.6,0.0,341.7
213,professional_law,C,C,1,logprob,341,828.4,0.0,834.7
214,moral_scenarios,C,C,1,logprob,134,421.5,0.0,424.6
215,high_school_psychology,D,D,1,logprob,85,275.0,0.0,277.1
216,moral_scenarios,B,C,0,logprob,140,406.9,0.0,408.9
217,high_school_macroeconomics,D,A,0,logprob,101,340.5,0.0,343.1
218,management,B,B,1,logprob,62,205.8,0.0,208.5
219,moral_scenarios,B,B,1,logprob,134,369.4,0.0,374.7
220,world_religions,C,C,1,logprob,62,200.5,0.0,208.0
221,high_school_microeconomics,D,D,1,logprob,100,267.4,0.0,273.2
222,astronomy,C,C,1,logprob,145,414.2,0.0,416.8
223,miscellaneous,B,B,1,logprob,74,278.9,0.0,281.2
224,professional_law,C,A,0,logprob,400,1021.4,0.0,1024.0
225,high_school_biology,B,B,1,logprob,84,289.3,0.0,292.0
226,moral_disputes,C,C,1,logprob,112,341.1,0.0,343.6
227,high_school_psychology,D,D,1,logprob,115,345.5,0.0,347.9
228,high_school_psychology,D,D,1,logprob,75,274.9,0.0,276.9
229,high_school_physics,C,B,0,logprob,170,479.0,0.0,481.0
230,miscellaneous,B,B,1,logprob,73,276.9,0.0,279.3
231,high_school_macroeconomics,D,B,0,logprob,109,344.2,0.0,346.1
232,moral_scenarios,A,A,1,logprob,134,412.8,0.0,417.1
233,high_school_microeconomics,C,C,1,logprob,76,267.7,0.0,272.2
234,elementary_mathematics,B,B,1,logprob,126,332.4,0.0,334.6
235,moral_disputes,B,A,0,logprob,119,340.1,0.0,342.3
236,college_computer_science,D,B,0,logprob,124,331.1,0.0,333.2
237,elementary_mathematics,D,B,0,logprob,64,204.3,0.0,206.6
238,high_school_world_history,D,B,0,logprob,338,851.3,0.0,854.2
239,conceptual_physics,D,D,1,logprob,50,215.7,0.0,218.5
240,moral_scenarios,A,B,0,logprob,129,353.4,0.0,355.6
241,professional_law,C,C,1,logprob,428,1084.1,0.0,1087.1
242,sociology,A,A,1,logprob,95,289.3,0.0,292.2
243,miscellaneous,D,D,1,logprob,62,212.7,0.0,215.2
244,philosophy,D,B,0,logprob,104,338.9,0.0,344.6
245,moral_scenarios,A,C,0,logprob,142,410.0,0.0,417.4
246,global_facts,B,B,1,logprob,194,482.1,0.0,490.0
247,high_school_world_history,D,A,0,logprob,292,707.6,0.0,718.1
248,miscellaneous,B,C,0,logprob,110,349.2,0.0,357.5
249,professional_law,B,D,0,logprob,213,527.8,0.0,536.0
250,professional_law,B,D,0,logprob,265,618.5,0.0,627.8
251,nutrition,A,A,1,logprob,66,215.6,0.0,223.4
252,high_school_chemistry,B,C,0,logprob,76,277.7,0.0,282.0
253,high_school_macroeconomics,D,D,1,logprob,133,428.5,0.0,430.9
254,moral_scenarios,C,C,1,logprob,137,433.4,0.0,435.6
255,international_law,C,C,1,logprob,96,296.7,0.0,298.6
256,professional_accounting,C,B,0,logprob,86,290.5,0.0,292.3
257,professional_law,D,A,0,logprob,278,716.6,0.0,719.5
258,marketing,C,C,1,logprob,117,362.9,0.0,366.0
259,nutrition,D,D,1,logprob,102,357.5,0.0,359.8
260,high_school_european_history,C,C,1,logprob,233,630.0,0.0,632.5
261,moral_scenarios,D,C,0,logprob,145,399.7,0.0,402.3
262,clinical_knowledge,A,B,0,logprob,90,287.8,0.0,290.2
263,nutrition,D,D,1,logprob,94,292.8,0.0,295.0
264,high_school_statistics,D,A,0,logprob,125,327.4,0.0,329.5
265,elementary_mathematics,A,A,1,logprob,60,208.3,0.0,211.0
266,college_biology,D,D,1,logprob,68,216.3,0.0,219.4
267,virology,D,C,0,logprob,77,288.6,0.0,291.1
268,moral_scenarios,C,C,1,logprob,136,444.0,0.0,447.1
269,conceptual_physics,C,B,0,logprob,61,224.0,0.0,227.9
270,miscellaneous,C,C,1,logprob,96,290.6,0.0,293.2
271,moral_scenarios,A,C,0,logprob,134,419.4,0.0,421.8
272,moral_disputes,A,A,1,logprob,129,364.0,0.0,366.5
273,professional_law,D,A,0,logprob,251,675.9,0.0,678.9
274,high_school_biology,D,B,0,logprob,87,286.6,0.0,289.3
275,professional_medicine,D,C,0,logprob,142,428.3,0.0,430.6
276,professional_law,B,B,1,logprob,361,964.8,0.0,967.5
277,anatomy,A,B,0,logprob,129,366.6,0.0,369.8
278,high_school_us_history,C,C,1,logprob,183,495.9,0.0,499.2
279,computer_security,D,D,1,logprob,144,417.9,0.0,423.0
280,moral_scenarios,D,C,0,logprob,126,350.1,0.0,356.4
281,international_law,D,C,0,logprob,117,338.4,0.0,344.9
282,moral_scenarios,C,B,0,logprob,140,404.1,0.0,411.8
283,professional_law,C,A,0,logprob,254,631.3,0.0,639.8
284,miscellaneous,C,C,1,logprob,54,195.1,0.0,202.1
285,abstract_algebra,C,B,0,logprob,89,242.6,0.0,247.8
286,marketing,A,A,1,logprob,94,273.6,0.0,279.8
287,high_school_european_history,D,D,1,logprob,285,624.6,0.0,632.1
288,professional_accounting,A,C,0,logprob,196,508.3,0.0,518.0
289,high_school_psychology,D,D,1,logprob,69,305.6,0.0,312.3
290,elementary_mathematics,B,B,1,logprob,87,271.1,0.0,276.8
291,professional_medicine,A,D,0,logprob,257,654.1,0.0,660.2
292,moral_scenarios,D,C,0,logprob,137,469.5,0.0,474.4
293,high_school_macroeconomics,A,A,1,logprob,76,312.3,0.0,315.1
294,formal_logic,D,B,0,logprob,64,231.0,0.0,232.7
295,elementary_mathematics,B,B,1,logprob,101,360.4,0.0,362.8
296,moral_scenarios,B,C,0,logprob,137,435.8,0.0,438.0
297,high_school_geography,C,B,0,logprob,73,291.4,0.0,294.2
298,moral_scenarios,C,B,0,logprob,137,388.3,0.0,392.8
299,professional_accounting,B,C,0,logprob,121,344.8,0.0,350.3
300,elementary_mathematics,C,B,0,logprob,103,362.7,0.0,367.0
301,high_school_biology,C,C,1,logprob,90,290.0,0.0,296.2
302,philosophy,B,C,0,logprob,99,266.0,0.0,272.7
303,high_school_us_history,C,D,0,logprob,376,807.8,0.0,815.0
304,college_medicine,B,D,0,logprob,183,457.2,0.0,460.8
305,professional_law,A,D,0,logprob,296,760.3,0.0,766.3
306,prehistory,B,B,1,logprob,68,204.6,0.0,214.7
307,public_relations,A,B,0,logprob,128,318.0,0.0,324.4
308,philosophy,C,A,0,logprob,83,249.3,0.0,253.8
309,high_school_biology,B,D,0,logprob,112,307.9,0.0,310.4
310,professional_law,D,C,0,logprob,417,1021.3,0.0,1024.2
311,high_school_government_and_politics,D,D,1,logprob,75,295.3,0.0,300.5
312,elementary_mathematics,B,B,1,logprob,121,385.7,0.0,392.9
313,miscellaneous,C,C,1,logprob,257,659.6,0.0,665.7
314,high_school_us_history,B,D,0,logprob,221,524.3,0.0,529.4
315,professional_accounting,D,C,0,logprob,188,461.0,0.0,467.2
316,sociology,D,D,1,logprob,89,257.6,0.0,263.5
317,moral_scenarios,D,C,0,logprob,155,405.2,0.0,409.1
318,econometrics,D,B,0,logprob,81,293.5,0.0,298.3
319,high_school_psychology,C,C,1,logprob,60,205.3,0.0,209.3
320,medical_genetics,B,B,1,logprob,70,249.4,0.0,251.5
321,professional_law,C,C,1,logprob,306,673.7,0.0,675.9
322,professional_law,A,C,0,logprob,247,598.7,0.0,602.0
323,us_foreign_policy,B,B,1,logprob,85,291.8,0.0,295.7
324,professional_medicine,A,B,0,logprob,132,373.5,0.0,376.9
325,professional_accounting,A,A,1,logprob,105,361.3,0.0,363.4
326,formal_logic,D,A,0,logprob,88,276.7,0.0,278.7
327,human_aging,A,B,0,logprob,106,356.0,0.0,360.7
328,high_school_world_history,B,B,1,logprob,212,502.5,0.0,511.5
329,management,C,B,0,logprob,66,196.0,0.0,204.9
330,human_aging,C,C,1,logprob,96,251.4,0.0,258.4
331,high_school_macroeconomics,B,B,1,logprob,99,259.0,0.0,265.0
332,professional_law,A,B,0,logprob,231,640.2,0.0,645.7
333,moral_scenarios,D,B,0,logprob,125,324.0,0.0,330.0
334,high_school_macroeconomics,D,A,0,logprob,85,245.3,0.0,247.5
335,human_aging,C,D,0,logprob,89,250.8,0.0,252.8
336,high_school_macroeconomics,B,D,0,logprob,112,360.2,0.0,362.3
337,nutrition,D,D,1,logprob,64,229.2,0.0,232.8
338,nutrition,C,C,1,logprob,67,228.8,0.0,234.2
339,high_school_mathematics,D,A,0,logprob,85,282.9,0.0,289.5
340,professional_law,D,C,0,logprob,211,543.9,0.0,548.2
341,professional_accounting,B,B,1,logprob,174,448.2,0.0,450.6
342,professional_law,C,B,0,logprob,359,852.6,0.0,857.6
343,professional_law,A,C,0,logprob,177,463.1,0.0,468.7
344,human_aging,C,C,1,logprob,67,197.8,0.0,200.4
345,moral_disputes,B,B,1,logprob,118,318.7,0.0,324.5
346,high_school_us_history,B,B,1,logprob,407,964.5,0.0,975.6
347,logical_fallacies,C,C,1,logprob,118,347.1,0.0,357.1
348,abstract_algebra,B,B,1,logprob,92,288.6,0.0,296.6
349,moral_scenarios,D,B,0,logprob,137,466.4,0.0,471.9
350,moral_scenarios,C,B,0,logprob,128,394.8,0.0,396.9
351,astronomy,C,D,0,logprob,123,360.7,0.0,363.0
352,high_school_european_history,D,D,1,logprob,288,704.4,0.0,707.5
353,high_school_macroeconomics,A,A,1,logprob,113,325.3,0.0,328.8
354,security_studies,D,D,1,logprob,90,281.3,0.0,287.0
355,moral_scenarios,C,C,1,logprob,138,407.6,0.0,414.8
356,high_school_statistics,A,A,1,logprob,196,514.0,0.0,518.2
357,professional_psychology,A,D,0,logprob,149,408.9,0.0,411.7
358,professional_law,D,D,1,logprob,210,543.7,0.0,547.1
359,virology,C,C,1,logprob,86,276.2,0.0,279.7
360,miscellaneous,A,A,1,logprob,88,294.5,0.0,296.5
361,high_school_biology,B,B,1,logprob,76,284.9,0.0,286.9
362,college_computer_science,C,C,1,logprob,82,277.6,0.0,279.6
363,clinical_knowledge,A,A,1,logprob,64,211.6,0.0,213.6
364,high_school_mathematics,D,,0,none,112,334.9,0.0,336.8
365,moral_scenarios,C,B,0,logprob,136,402.3,0.0,405.3
366,anatomy,A,B,0,logprob,65,190.2,0.0,194.3
367,conceptual_physics,D,A,0,logprob,75,257.0,0.0,260.4
368,professional_psychology,B,D,0,logprob,103,327.9,0.0,333.0
369,college_computer_science,D,B,0,logprob,228,537.3,0.0,543.3
370,electrical_engineering,A,D,0,logprob,91,319.0,0.0,325.2
371,miscellaneous,A,C,0,logprob,68,249.6,0.0,256.4
372,prehistory,C,C,1,logprob,132,374.6,0.0,379.9
373,moral_disputes,B,A,0,logprob,79,313.0,0.0,316.8
374,prehistory,A,D,0,logprob,76,299.3,0.0,304.3
375,miscellaneous,A,A,1,logprob,62,241.1,0.0,243.9
376,computer_security,A,A,1,logprob,63,242.9,0.0,247.8
377,miscellaneous,B,B,1,logprob,64,261.6,0.0,267.6
378,marketing,B,B,1,logprob,71,343.6,0.0,347.9
379,professional_psychology,C,D,0,logprob,97,333.3,0.0,340.0
380,security_studies,D,D,1,logprob,176,622.1,0.0,630.6
381,prehistory,D,D,1,logprob,168,577.2,0.0,585.1
382,college_medicine,D,D,1,logprob,82,317.7,0.0,322.8
383,professional_law,B,B,1,logprob,82,341.1,0.0,344.0
384,high_school_european_history,A,A,1,logprob,663,1752.9,0.0,1758.6
385,moral_scenarios,C,B,0,logprob,139,470.6,0.0,475.4
386,high_school_chemistry,C,B,0,logprob,129,389.8,0.0,394.0
387,miscellaneous,A,B,0,logprob,61,232.6,0.0,238.2
388,high_school_geography,B,B,1,logprob,81,282.8,0.0,287.3
389,moral_disputes,A,A,1,logprob,69,269.9,0.0,276.0
390,formal_logic,A,B,0,logprob,173,496.6,0.0,503.8
391,electrical_engineering,A,D,0,logprob,86,312.3,0.0,316.2
392,elementary_mathematics,D,,0,none,87,274.6,0.0,279.7
393,human_aging,D,D,1,logprob,82,276.6,0.0,282.1
394,high_school_computer_science,D,B,0,logprob,118,356.8,0.0,359.8
395,conceptual_physics,D,D,1,logprob,57,218.7,0.0,225.1
396,high_school_microeconomics,D,B,0,logprob,78,297.7,0.0,303.2
397,professional_law,A,D,0,logprob,312,946.0,0.0,949.7
398,professional_law,C,C,1,logprob,248,717.7,0.0,723.4
399,moral_scenarios,D,C,0,logprob,153,466.0,0.0,469.4
400,professional_psychology,D,A,0,logprob,66,263.0,0.0,265.4
401,public_relations,A,A,1,logprob,67,261.5,0.0,263.5
402,professional_law,A,C,0,logprob,296,952.1,0.0,955.3
403,miscellaneous,D,D,1,logprob,57,246.2,0.0,249.5
404,high_school_macroeconomics,D,D,1,logprob,84,303.6,0.0,306.0
405,philosophy,B,B,1,logprob,96,304.4,0.0,309.3
406,professional_accounting,C,B,0,logprob,181,535.0,0.0,542.0
407,college_biology,D,D,1,logprob,81,286.6,0.0,295.5
408,prehistory,A,A,1,logprob,96,299.3,0.0,308.2
409,us_foreign_policy,B,B,1,logprob,67,222.9,0.0,231.7
410,astronomy,D,D,1,logprob,80,264.9,0.0,269.0
411,marketing,C,B,0,logprob,113,336.4,0.0,338.9
412,high_school_chemistry,D,D,1,logprob,110,342.4,0.0,344.6
413,prehistory,C,C,1,logprob,81,266.4,0.0,269.1
414,anatomy,B,C,0,logprob,90,278.6,0.0,283.4
415,us_foreign_policy,C,B,0,logprob,67,220.5,0.0,225.5
416,moral_scenarios,B,C,0,logprob,139,456.7,0.0,462.1
417,miscellaneous,D,D,1,logprob,73,345.2,0.0,349.8
418,econometrics,C,B,0,logprob,139,501.1,0.0,505.3
419,miscellaneous,B,B,1,logprob,52,252.9,0.0,256.4
420,professional_accounting,A,C,0,logprob,106,468.2,0.0,473.9
421,high_school_psychology,D,D,1,logprob,135,566.3,0.0,572.0
