id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
69,elementary_mathematics,A,A,1,logprob,123,539.3,0.0,557.4
70,prehistory,D,B,0,logprob,69,448.7,0.0,467.7
71,professional_medicine,A,A,1,logprob,358,1259.5,0.0,1378.4
72,professional_psychology,C,A,0,logprob,93,452.6,0.0,469.7
73,conceptual_physics,B,B,1,logprob,61,329.4,0.0,343.6
74,moral_scenarios,D,C,0,logprob,142,568.0,0.0,581.2
75,high_school_government_and_politics,B,B,1,logprob,78,388.4,0.0,401.3
76,professional_accounting,B,B,1,logprob,114,422.3,0.0,435.5
77,professional_psychology,D,D,1,logprob,78,341.9,0.0,355.0
78,formal_logic,C,B,0,logprob,103,409.9,0.0,423.7
79,professional_psychology,A,D,0,logprob,73,362.1,0.0,370.1
80,human_aging,A,D,0,logprob,75,373.7,0.0,382.6
81,logical_fallacies,B,B,1,logprob,157,581.2,0.0,589.1
82,moral_scenarios,C,B,0,logprob,126,508.9,0.0,515.4
83,high_school_government_and_politics,B,D,0,logprob,108,403.8,0.0,410.3
84,miscellaneous,A,A,1,logprob,58,237.6,0.0,244.1
85,professional_accounting,D,C,0,logprob,151,472.3,0.0,479.4
86,elementary_mathematics,B,B,1,logprob,112,398.2,0.0,404.7
87,conceptual_physics,A,B,0,logprob,58,238.9,0.0,246.0
88,high_school_mathematics,C,B,0,logprob,93,312.8,0.0,322.5
89,high_school_geography,B,B,1,logprob,88,327.4,0.0,333.5
90,machine_learning,C,B,0,logprob,153,569.7,0.0,576.1
91,conceptual_physics,A,B,0,logprob,76,468.3,0.0,478.3
92,human_sexuality,D,D,1,logprob,157,713.1,0.0,723.3
93,sociology,D,D,1,logprob,119,602.7,0.0,611.3
94,professional_law,C,C,1,logprob,353,1408.5,0.0,1419.7
95,conceptual_physics,A,A,1,logprob,77,311.9,0.0,322.3
96,high_school_government_and_politics,A,D,0,logprob,101,371.4,0.0,380.7
97,computer_security,A,A,1,logprob,60,250.6,0.0,257.2
98,moral_scenarios,A,C,0,logprob,129,424.4,0.0,432.5
99,moral_scenarios,C,B,0,logprob,131,438.4,0.0,444.7
100,global_facts,B,C,0,logprob,83,479.3,0.0,482.8
101,computer_security,D,D,1,logprob,66,415.0,0.0,419.4
102,conceptual_physics,B,C,0,logprob,68,541.7,0.0,546.8
103,public_relations,C,C,1,logprob,126,789.4,0.0,799.2
104,moral_disputes,A,B,0,logprob,120,639.0,0.0,651.1
105,clinical_knowledge,C,C,1,logprob,72,469.0,0.0,477.9
106,computer_security,C,C,1,logprob,86,544.8,0.0,556.5
107,professional_accounting,D,B,0,logprob,158,757.2,0.0,770.3
108,high_school_psychology,D,D,1,logprob,107,507.3,0.0,524.6
109,high_school_mathematics,D,B,0,logprob,72,412.9,0.0,429.8
110,moral_scenarios,D,C,0,logprob,140,534.7,0.0,554.6
111,professional_psychology,B,A,0,logprob,137,483.8,0.0,494.8
112,clinical_knowledge,C,C,1,logprob,80,315.1,0.0,323.9
113,miscellaneous,D,D,1,logprob,76,320.8,0.0,329.8
114,high_school_us_history,C,B,0,logprob,394,1447.9,0.0,1459.6
115,moral_scenarios,D,C,0,logprob,133,589.8,0.0,598.4
116,professional_law,C,C,1,logprob,166,635.7,0.0,646.0
117,anatomy,D,B,0,logprob,78,352.3,0.0,357.8
118,philosophy,A,D,0,logprob,89,347.4,0.0,354.8
119,high_school_psychology,A,A,1,logprob,86,345.3,0.0,353.4
120,high_school_geography,B,A,0,logprob,75,337.2,0.0,346.7
121,international_law,B,B,1,logprob,132,411.8,0.0,423.8
122,human_aging,B,B,1,logprob,59,244.5,0.0,255.5
123,moral_scenarios,D,B,0,logprob,143,491.5,0.0,498.1
124,elementary_mathematics,A,A,1,logprob,129,407.4,0.0,411.9
125,high_school_microeconomics,D,C,0,logprob,92,314.0,0.0,320.0
126,computer_security,C,B,0,logprob,255,726.6,0.0,735.9
127,professional_law,B,B,1,logprob,257,865.3,0.0,875.0
128,global_facts,A,B,0,logprob,86,316.3,0.0,323.2
129,philosophy,C,C,1,logprob,81,297.5,0.0,305.8
130,high_school_psychology,A,A,1,logprob,80,284.7,0.0,292.1
131,moral_scenarios,B,B,1,logprob,158,431.0,0.0,438.9
132,us_foreign_policy,B,B,1,logprob,95,292.0,0.0,299.0
133,professional_psychology,C,D,0,logprob,78,300.8,0.0,308.9
134,high_school_biology,B,B,1,logprob,117,379.3,0.0,390.3
135,prehistory,C,B,0,logprob,68,261.1,0.0,270.4
136,high_school_physics,B,B,1,logprob,121,378.1,0.0,385.4
137,professional_law,D,D,1,logprob,262,780.2,0.0,786.7
138,philosophy,D,D,1,logprob,75,303.8,0.0,311.8
139,us_foreign_policy,C,C,1,logprob,77,292.6,0.0,301.2
140,conceptual_physics,C,C,1,logprob,64,219.6,0.0,227.7
141,professional_law,C,C,1,logprob,241,667.6,0.0,675.6
142,high_school_european_history,C,C,1,logprob,378,1218.5,0.0,1231.8
143,high_school_world_history,A,B,0,logprob,336,985.1,0.0,994.9
144,professional_psychology,A,A,1,logprob,68,242.2,0.0,251.8
145,astronomy,A,A,1,logprob,119,364.3,0.0,370.2
146,sociology,D,D,1,logprob,96,309.6,0.0,316.2
147,world_religions,C,C,1,logprob,66,231.4,0.0,239.0
148,moral_scenarios,D,C,0,logprob,132,373.0,0.0,379.3
149,formal_logic,C,A,0,logprob,120,390.4,0.0,398.7
150,college_chemistry,B,B,1,logprob,120,388.5,0.0,396.9
151,college_mathematics,D,B,0,logprob,134,463.5,0.0,472.3
152,professional_law,C,C,1,logprob,550,1567.5,0.0,1579.2
153,high_school_government_and_politics,D,D,1,logprob,123,418.9,0.0,433.8
154,high_school_physics,D,D,1,logprob,118,447.1,0.0,452.8
155,moral_disputes,C,B,0,logprob,93,319.7,0.0,328.0
156,high_school_european_history,C,C,1,logprob,482,2466.2,0.0,2498.1
157,professional_law,B,D,0,logprob,334,1526.5,0.0,1575.7
158,professional_law,C,C,1,logprob,292,1244.0,0.0,1264.1
159,abstract_algebra,C,D,0,logprob,74,433.6,0.0,442.4
160,sociology,C,C,1,logprob,111,555.6,0.0,565.5
161,electrical_engineering,D,A,0,logprob,65,309.1,0.0,326.2
162,moral_disputes,B,A,0,logprob,98,401.8,0.0,408.7
163,moral_disputes,B,B,1,logprob,106,504.9,0.0,514.7
164,high_school_macroeconomics,A,D,0,logprob,129,493.8,0.0,501.1
165,professional_psychology,D,A,0,logprob,119,463.1,0.0,473.6
166,high_school_psychology,A,A,1,logprob,112,448.3,0.0,455.9
167,moral_scenarios,A,B,0,logprob,137,578.9,0.0,597.5
168,miscellaneous,D,D,1,logprob,65,288.9,0.0,309.5
169,high_school_government_and_politics,A,B,0,logprob,114,520.6,0.0,531.8
170,security_studies,C,C,1,logprob,128,506.3,0.0,519.4
171,high_school_macroeconomics,D,D,1,logprob,94,392.9,0.0,402.7
172,professional_law,A,C,0,logprob,288,905.2,0.0,913.6
173,virology,B,D,0,logprob,74,334.5,0.0,344.8
174,sociology,A,D,0,logprob,95,338.9,0.0,345.1
175,moral_disputes,D,B,0,logprob,65,245.6,0.0,252.0
176,prehistory,C,C,1,logprob,91,361.1,0.0,370.9
177,astronomy,A,A,1,logprob,128,497.8,0.0,502.2
178,sociology,A,C,0,logprob,100,388.4,0.0,399.2
179,high_school_psychology,A,A,1,logprob,79,398.0,0.0,406.8
180,high_school_statistics,B,B,1,logprob,84,570.2,0.0,576.3
181,high_school_european_history,D,C,0,logprob,645,2523.0,0.0,2534.8
182,business_ethics,D,D,1,logprob,107,448.0,0.0,462.0
183,high_school_psychology,B,B,1,logprob,109,399.1,0.0,407.7
184,elementary_mathematics,A,B,0,logprob,64,237.1,0.0,243.6
185,moral_disputes,B,B,1,logprob,64,256.2,0.0,262.5
186,high_school_microeconomics,A,A,1,logprob,90,380.1,0.0,386.4
187,high_school_european_history,D,D,1,logprob,263,1058.7,0.0,1064.0
188,electrical_engineering,B,B,1,logprob,58,320.9,0.0,327.8
189,clinical_knowledge,B,A,0,logprob,105,556.5,0.0,562.7
190,high_school_psychology,C,C,1,logprob,156,684.4,0.0,691.9
191,high_school_mathematics,C,A,0,logprob,113,448.6,0.0,457.7
192,security_studies,B,B,1,logprob,236,718.3,0.0,726.7
193,high_school_psychology,A,A,1,logprob,121,383.8,0.0,392.4
194,moral_scenarios,C,B,0,logprob,136,447.3,0.0,458.6
195,high_school_statistics,D,B,0,logprob,120,396.9,0.0,401.0
196,philosophy,C,C,1,logprob,78,315.8,0.0,322.5
197,miscellaneous,C,C,1,logprob,76,324.7,0.0,333.7
198,professional_psychology,C,C,1,logprob,132,425.0,0.0,432.9
199,logical_fallacies,B,B,1,logprob,64,306.8,0.0,313.0
200,clinical_knowledge,B,B,1,logprob,68,374.4,0.0,379.2
201,logical_fallacies,D,D,1,logprob,114,847.6,0.0,854.3
202,moral_disputes,D,D,1,logprob,74,501.2,0.0,509.5
203,machine_learning,A,B,0,logprob,98,378.3,0.0,388.7
204,miscellaneous,C,B,0,logprob,64,254.1,0.0,264.3
205,professional_law,D,C,0,logprob,164,491.1,0.0,500.1
206,nutrition,D,D,1,logprob,54,252.3,0.0,263.4
207,high_school_statistics,C,D,0,logprob,119,407.1,0.0,414.9
208,miscellaneous,B,B,1,logprob,60,226.4,0.0,232.8
209,high_school_chemistry,B,B,1,logprob,86,286.0,0.0,296.8
210,sociology,C,C,1,logprob,84,280.6,0.0,293.5
211,virology,B,B,1,logprob,72,278.7,0.0,287.7
212,prehistory,C,C,1,logprob,101,370.7,0.0,381.6
213,professional_law,C,C,1,logprob,341,913.4,0.0,926.8
214,moral_scenarios,C,B,0,logprob,134,450.1,0.0,459.6
215,high_school_psychology,D,D,1,logprob,85,303.4,0.0,313.4
216,moral_scenarios,B,B,1,logprob,140,447.0,0.0,455.9
217,high_school_macroeconomics,D,D,1,logprob,101,358.8,0.0,365.6
218,management,B,B,1,logprob,62,225.3,0.0,234.4
219,moral_scenarios,B,B,1,logprob,134,426.8,0.0,437.9
220,world_religions,C,B,0,logprob,62,218.6,0.0,229.7
221,high_school_microeconomics,D,C,0,logprob,100,278.5,0.0,297.5
222,astronomy,C,C,1,logprob,145,433.2,0.0,442.0
223,miscellaneous,B,B,1,logprob,74,295.1,0.0,305.3
224,professional_law,C,A,0,logprob,400,1112.1,0.0,1123.0
225,high_school_biology,B,A,0,logprob,84,316.5,0.0,326.0
226,moral_disputes,C,C,1,logprob,112,376.8,0.0,386.3
227,high_school_psychology,D,D,1,logprob,115,379.8,0.0,387.6
228,high_school_psychology,D,D,1,logprob,75,307.9,0.0,316.1
229,high_school_physics,C,B,0,logprob,170,551.6,0.0,558.5
230,miscellaneous,B,B,1,logprob,73,313.6,0.0,319.2
231,high_school_macroeconomics,D,B,0,logprob,109,405.9,0.0,410.4
232,moral_scenarios,A,C,0,logprob,134,473.2,0.0,479.7
233,high_school_microeconomics,C,C,1,logprob,76,311.9,0.0,318.5
234,elementary_mathematics,B,B,1,logprob,126,377.8,0.0,384.7
235,moral_disputes,B,A,0,logprob,119,386.1,0.0,395.3
236,college_computer_science,D,B,0,logprob,124,381.3,0.0,386.1
237,elementary_mathematics,D,B,0,logprob,64,223.0,0.0,229.0
238,high_school_world_history,D,B,0,logprob,338,913.8,0.0,922.6
239,conceptual_physics,D,D,1,logprob,50,247.7,0.0,259.7
240,moral_scenarios,A,B,0,logprob,129,387.0,0.0,394.1
241,professional_law,C,C,1,logprob,428,1366.9,0.0,1375.9
242,sociology,A,B,0,logprob,95,367.0,0.0,376.8
243,miscellaneous,D,D,1,logprob,62,231.3,0.0,239.6
244,philosophy,D,B,0,logprob,104,350.1,0.0,358.9
245,moral_scenarios,A,B,0,logprob,142,436.1,0.0,448.7
246,global_facts,B,B,1,logprob,194,510.1,0.0,519.5
247,high_school_world_history,D,A,0,logprob,292,759.2,0.0,766.5
248,miscellaneous,B,C,0,logprob,110,386.6,0.0,394.9
249,professional_law,B,D,0,logprob,213,627.4,0.0,636.5
250,professional_law,B,B,1,logprob,265,805.8,0.0,816.1
251,nutrition,A,A,1,logprob,66,261.4,0.0,268.5
252,high_school_chemistry,B,D,0,logprob,76,340.3,0.0,344.0
253,high_school_macroeconomics,D,D,1,logprob,133,691.7,0.0,697.0
254,moral_scenarios,C,C,1,logprob,137,1153.4,0.0,1165.4
255,international_law,C,C,1,logprob,96,595.2,0.0,614.8
256,professional_accounting,C,B,0,logprob,86,479.3,0.0,488.2
257,professional_law,D,A,0,logprob,278,1046.7,0.0,1057.9
258,marketing,C,C,1,logprob,117,488.9,0.0,497.0
259,nutrition,D,D,1,logprob,102,472.5,0.0,477.0
260,high_school_european_history,C,C,1,logprob,233,956.4,0.0,962.2
261,moral_scenarios,D,C,0,logprob,145,679.6,0.0,685.8
262,clinical_knowledge,A,B,0,logprob,90,488.9,0.0,495.1
263,nutrition,D,A,0,logprob,94,487.7,0.0,494.1
264,high_school_statistics,D,B,0,logprob,125,560.5,0.0,567.5
265,elementary_mathematics,A,A,1,logprob,60,293.2,0.0,304.5
266,college_biology,D,D,1,logprob,68,245.3,0.0,255.7
267,virology,D,D,1,logprob,77,293.3,0.0,304.4
268,moral_scenarios,C,B,0,logprob,136,417.6,0.0,430.0
269,conceptual_physics,C,A,0,logprob,61,243.6,0.0,255.9
270,miscellaneous,C,C,1,logprob,96,300.3,0.0,311.0
271,moral_scenarios,A,C,0,logprob,134,425.3,0.0,436.4
272,moral_disputes,A,A,1,logprob,129,360.8,0.0,370.1
273,professional_law,D,A,0,logprob,251,661.3,0.0,671.8
274,high_school_biology,D,B,0,logprob,87,296.0,0.0,302.9
275,professional_medicine,D,B,0,logprob,142,439.7,0.0,445.7
276,professional_law,B,B,1,logprob,361,1075.2,0.0,1085.6
277,anatomy,A,D,0,logprob,129,387.8,0.0,403.5
278,high_school_us_history,C,C,1,logprob,183,510.0,0.0,517.1
279,computer_security,D,B,0,logprob,144,458.2,0.0,464.4
280,moral_scenarios,D,C,0,logprob,126,387.4,0.0,396.9
281,international_law,D,C,0,logprob,117,374.6,0.0,382.7
282,moral_scenarios,C,B,0,logprob,140,544.2,0.0,549.7
283,professional_law,C,B,0,logprob,254,1718.8,0.0,1729.5
284,miscellaneous,C,C,1,logprob,54,444.4,0.0,456.3
285,abstract_algebra,C,B,0,logprob,89,461.0,0.0,467.5
286,marketing,A,A,1,logprob,94,410.4,0.0,418.9
287,high_school_european_history,D,D,1,logprob,285,932.5,0.0,948.6
288,professional_accounting,A,C,0,logprob,196,627.3,0.0,644.8
289,high_school_psychology,D,D,1,logprob,69,343.0,0.0,350.6
290,elementary_mathematics,B,B,1,logprob,87,329.5,0.0,336.9
291,professional_medicine,A,D,0,logprob,257,805.9,0.0,812.3
292,moral_scenarios,D,C,0,logprob,137,582.4,0.0,588.1
293,high_school_macroeconomics,A,A,1,logprob,76,384.7,0.0,390.7
294,formal_logic,D,C,0,logprob,64,273.2,0.0,282.8
295,elementary_mathematics,B,B,1,logprob,101,525.2,0.0,532.2
296,moral_scenarios,B,B,1,logprob,137,769.8,0.0,777.6
297,high_school_geography,C,B,0,logprob,73,527.1,0.0,536.8
298,moral_scenarios,C,B,0,logprob,137,802.4,0.0,814.3
299,professional_accounting,B,C,0,logprob,121,547.3,0.0,553.8
300,elementary_mathematics,C,C,1,logprob,103,487.4,0.0,495.0
301,high_school_biology,C,C,1,logprob,90,360.0,0.0,374.0
302,philosophy,B,D,0,logprob,99,370.5,0.0,380.8
303,high_school_us_history,C,C,1,logprob,376,1451.7,0.0,1470.3
304,college_medicine,B,D,0,logprob,183,636.8,0.0,648.4
305,professional_law,A,D,0,logprob,296,1134.4,0.0,1141.9
306,prehistory,B,B,1,logprob,68,319.1,0.0,328.7
307,public_relations,A,B,0,logprob,128,514.5,0.0,519.3
308,philosophy,C,C,1,logprob,83,351.7,0.0,356.1
309,high_school_biology,B,B,1,logprob,112,424.5,0.0,429.6
310,professional_law,D,C,0,logprob,417,1592.4,0.0,1599.1
311,high_school_government_and_politics,D,D,1,logprob,75,366.5,0.0,374.4
312,elementary_mathematics,B,B,1,logprob,121,477.3,0.0,485.8
313,miscellaneous,C,C,1,logprob,257,1014.5,0.0,1028.7
314,high_school_us_history,B,D,0,logprob,221,1028.4,0.0,1043.4
315,professional_accounting,D,C,0,logprob,188,639.8,0.0,647.5
316,sociology,D,D,1,logprob,89,338.1,0.0,346.9
317,moral_scenarios,D,C,0,logprob,155,601.6,0.0,613.7
318,econometrics,D,B,0,logprob,81,467.6,0.0,475.6
319,high_school_psychology,C,C,1,logprob,60,302.1,0.0,312.1
320,medical_genetics,B,B,1,logprob,70,377.2,0.0,383.4
321,professional_law,C,C,1,logprob,306,1062.1,0.0,1073.9
322,professional_law,A,C,0,logprob,247,801.1,0.0,816.1
323,us_foreign_policy,B,B,1,logprob,85,391.8,0.0,399.1
324,professional_medicine,A,B,0,logprob,132,557.6,0.0,563.1
325,professional_accounting,A,A,1,logprob,105,519.4,0.0,526.0
326,formal_logic,D,A,0,logprob,88,428.1,0.0,437.0
327,human_aging,A,B,0,logprob,106,504.4,0.0,511.0
328,high_school_world_history,B,B,1,logprob,212,797.5,0.0,806.4
329,management,C,B,0,logprob,66,275.7,0.0,284.6
330,human_aging,C,C,1,logprob,96,369.1,0.0,374.2
331,high_school_macroeconomics,B,B,1,logprob,99,333.2,0.0,339.0
332,professional_law,A,B,0,logprob,231,839.5,0.0,847.2
333,moral_scenarios,D,B,0,logprob,125,407.2,0.0,414.6
334,high_school_macroeconomics,D,A,0,logprob,85,313.4,0.0,319.1
335,human_aging,C,D,0,logprob,89,326.8,0.0,331.0
336,high_school_macroeconomics,B,D,0,logprob,112,429.9,0.0,434.8
337,nutrition,D,D,1,logprob,64,284.9,0.0,291.2
338,nutrition,C,C,1,logprob,67,266.6,0.0,271.5
339,high_school_mathematics,D,B,0,logprob,85,360.3,0.0,364.5
340,professional_law,D,C,0,logprob,211,810.6,0.0,820.2
341,professional_accounting,B,B,1,logprob,174,633.6,0.0,646.6
342,professional_law,C,B,0,logprob,359,1162.3,0.0,1170.0
343,professional_law,A,A,1,logprob,177,656.3,0.0,662.8
344,human_aging,C,C,1,logprob,67,278.7,0.0,285.4
345,moral_disputes,B,B,1,logprob,118,446.3,0.0,457.6
346,high_school_us_history,B,B,1,logprob,407,1310.2,0.0,1325.8
347,logical_fallacies,C,C,1,logprob,118,495.3,0.0,503.4
348,abstract_algebra,B,B,1,logprob,92,373.8,0.0,383.8
349,moral_scenarios,D,B,0,logprob,137,504.1,0.0,513.8
350,moral_scenarios,C,C,1,logprob,128,368.1,0.0,376.9
351,astronomy,C,A,0,logprob,123,379.5,0.0,385.9
352,high_school_european_history,D,D,1,logprob,288,814.0,0.0,823.4
353,high_school_macroeconomics,A,A,1,logprob,113,417.2,0.0,422.1
354,security_studies,D,D,1,logprob,90,320.8,0.0,325.7
355,moral_scenarios,C,B,0,logprob,138,518.1,0.0,526.3
356,high_school_statistics,A,B,0,logprob,196,605.5,0.0,616.1
357,professional_psychology,A,A,1,logprob,149,619.5,0.0,624.4
358,professional_law,D,D,1,logprob,210,804.3,0.0,812.6
359,virology,C,C,1,logprob,86,340.3,0.0,348.6
360,miscellaneous,A,C,0,logprob,88,319.1,0.0,328.6
361,high_school_biology,B,B,1,logprob,76,311.0,0.0,315.5
362,college_computer_science,C,C,1,logprob,82,331.0,0.0,336.1
363,clinical_knowledge,A,A,1,logprob,64,249.7,0.0,255.2
364,high_school_mathematics,D,A,0,logprob,112,450.0,0.0,456.4
365,moral_scenarios,C,B,0,logprob,136,587.2,0.0,593.3
366,anatomy,A,B,0,logprob,65,312.9,0.0,318.8
367,conceptual_physics,D,C,0,logprob,75,353.5,0.0,360.9
368,professional_psychology,B,D,0,logprob,103,432.2,0.0,439.2
369,college_computer_science,D,B,0,logprob,228,718.1,0.0,725.2
370,electrical_engineering,A,D,0,logprob,91,366.3,0.0,375.9
371,miscellaneous,A,C,0,logprob,68,275.2,0.0,283.8
372,prehistory,C,C,1,logprob,132,448.4,0.0,457.7
373,moral_disputes,B,A,0,logprob,79,373.5,0.0,379.0
374,prehistory,A,B,0,logprob,76,364.2,0.0,370.1
375,miscellaneous,A,A,1,logprob,62,231.1,0.0,238.2
376,computer_security,A,A,1,logprob,63,230.9,0.0,236.9
377,miscellaneous,B,B,1,logprob,64,241.6,0.0,246.9
378,marketing,B,B,1,logprob,71,300.7,0.0,306.2
379,professional_psychology,C,D,0,logprob,97,299.5,0.0,306.1
380,security_studies,D,D,1,logprob,176,519.9,0.0,528.1
381,prehistory,D,D,1,logprob,168,550.2,0.0,563.2
382,college_medicine,D,D,1,logprob,82,351.6,0.0,358.2
383,professional_law,B,B,1,logprob,82,404.9,0.0,410.3
384,high_school_european_history,A,A,1,logprob,663,2330.7,0.0,2342.9
385,moral_scenarios,C,B,0,logprob,139,619.5,0.0,630.4
386,high_school_chemistry,C,B,0,logprob,129,592.0,0.0,600.2
387,miscellaneous,A,B,0,logprob,61,333.2,0.0,346.7
388,high_school_geography,B,B,1,logprob,81,406.7,0.0,424.4
389,moral_disputes,A,A,1,logprob,69,366.9,0.0,386.4
390,formal_logic,A,B,0,logprob,173,588.8,0.0,599.2
391,electrical_engineering,A,D,0,logprob,86,316.8,0.0,328.2
392,elementary_mathematics,D,A,0,logprob,87,293.8,0.0,299.4
393,human_aging,D,D,1,logprob,82,283.2,0.0,293.0
394,high_school_computer_science,D,B,0,logprob,118,386.6,0.0,397.1
395,conceptual_physics,D,D,1,logprob,57,219.9,0.0,226.1
396,high_school_microeconomics,D,B,0,logprob,78,297.4,0.0,303.7
397,professional_law,A,D,0,logprob,312,936.9,0.0,948.3
398,professional_law,C,C,1,logprob,248,913.5,0.0,926.6
399,moral_scenarios,D,B,0,logprob,153,801.1,0.0,810.1
400,professional_psychology,D,A,0,logprob,66,369.2,0.0,377.0
401,public_relations,A,A,1,logprob,67,348.8,0.0,354.6
402,professional_law,A,A,1,logprob,296,1231.9,0.0,1239.3
403,miscellaneous,D,D,1,logprob,57,316.8,0.0,326.1
404,high_school_macroeconomics,D,D,1,logprob,84,430.2,0.0,438.1
405,philosophy,B,B,1,logprob,96,398.5,0.0,411.2
406,professional_accounting,C,B,0,logprob,181,659.0,0.0,669.3
407,college_biology,D,D,1,logprob,81,354.6,0.0,360.1
408,prehistory,A,A,1,logprob,96,345.7,0.0,350.8
409,us_foreign_policy,B,B,1,logprob,67,246.5,0.0,252.2
410,astronomy,D,D,1,logprob,80,323.3,0.0,328.4
411,marketing,C,B,0,logprob,113,391.4,0.0,399.1
412,high_school_chemistry,D,D,1,logprob,110,399.5,0.0,409.0
413,prehistory,C,C,1,logprob,81,339.3,0.0,347.1
414,anatomy,B,C,0,logprob,90,331.8,0.0,339.8
415,us_foreign_policy,C,B,0,logprob,67,225.5,0.0,231.9
416,moral_scenarios,B,B,1,logprob,139,434.0,0.0,441.4
417,miscellaneous,D,D,1,logprob,73,301.5,0.0,306.7
418,econometrics,C,B,0,logprob,139,427.5,0.0,434.7
419,miscellaneous,B,A,0,logprob,52,230.1,0.0,237.4
420,professional_accounting,A,C,0,logprob,106,354.0,0.0,361.1
