id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
61,high_school_macroeconomics,B,B,1,logprob,79,215.2,0.0,220.8
62,college_biology,D,D,1,logprob,130,266.4,0.0,271.7
63,marketing,C,C,1,logprob,85,218.2,0.0,224.5
64,moral_disputes,D,A,0,logprob,119,266.0,0.0,270.5
65,moral_scenarios,B,C,0,logprob,132,267.1,0.0,272.1
66,philosophy,D,D,1,logprob,78,217.9,0.0,224.4
67,moral_scenarios,B,A,0,logprob,129,273.1,0.0,279.3
68,college_mathematics,B,A,0,logprob,138,313.7,0.0,318.4
69,elementary_mathematics,A,A,1,logprob,123,260.9,0.0,263.0
70,prehistory,D,B,0,logprob,69,207.5,0.0,209.7
71,professional_medicine,A,A,1,logprob,358,672.1,0.0,674.7
72,professional_psychology,C,C,1,logprob,93,212.2,0.0,215.2
73,conceptual_physics,B,B,1,logprob,61,167.5,0.0,172.1
74,moral_scenarios,D,C,0,logprob,142,320.6,0.0,327.2
75,high_school_government_and_politics,B,B,1,logprob,78,219.1,0.0,225.9
76,professional_accounting,B,B,1,logprob,114,266.7,0.0,273.6
77,professional_psychology,D,D,1,logprob,78,216.9,0.0,223.2
78,formal_logic,C,B,0,logprob,103,267.9,0.0,273.9
79,professional_psychology,A,D,0,logprob,73,217.4,0.0,223.9
80,human_aging,A,D,0,logprob,75,213.6,0.0,219.3
81,logical_fallacies,B,B,1,logprob,157,323.2,0.0,329.7
82,moral_scenarios,C,B,0,logprob,126,272.5,0.0,279.1
83,high_school_government_and_politics,B,D,0,logprob,108,267.1,0.0,273.9
84,miscellaneous,A,A,1,logprob,58,163.8,0.0,167.8
85,professional_accounting,D,C,0,logprob,151,317.8,0.0,323.0
86,elementary_mathematics,B,B,1,logprob,112,268.6,0.0,274.7
87,conceptual_physics,A,B,0,logprob,58,164.7,0.0,169.6
88,high_school_mathematics,C,B,0,logprob,93,216.0,0.0,220.9
89,high_school_geography,B,B,1,logprob,88,218.0,0.0,224.3
90,machine_learning,C,B,0,logprob,153,316.2,0.0,320.4
91,conceptual_physics,A,B,0,logprob,76,208.6,0.0,210.8
92,human_sexuality,D,D,1,logprob,157,312.4,0.0,314.3
93,sociology,D,D,1,logprob,119,261.6,0.0,264.0
94,professional_law,C,C,1,logprob,353,625.1,0.0,628.3
95,conceptual_physics,A,A,1,logprob,77,212.6,0.0,217.9
96,high_school_government_and_politics,A,A,1,logprob,101,264.4,0.0,269.1
97,computer_security,A,A,1,logprob,60,162.0,0.0,164.4
98,moral_scenarios,A,C,0,logprob,129,266.2,0.0,270.2
99,moral_scenarios,C,C,1,logprob,131,267.8,0.0,271.6
100,global_facts,B,B,1,logprob,83,213.3,0.0,216.7
101,computer_security,D,D,1,logprob,66,161.9,0.0,164.2
102,conceptual_physics,B,C,0,logprob,68,163.0,0.0,166.0
103,public_relations,C,C,1,logprob,126,269.2,0.0,274.6
104,moral_disputes,A,B,0,logprob,120,272.5,0.0,279.2
105,clinical_knowledge,C,C,1,logprob,72,219.5,0.0,226.0
106,computer_security,C,C,1,logprob,86,220.4,0.0,227.0
107,professional_accounting,D,B,0,logprob,158,321.7,0.0,328.7
108,high_school_psychology,D,D,1,logprob,107,263.6,0.0,268.1
109,high_school_mathematics,D,B,0,logprob,72,214.0,0.0,218.0
110,moral_scenarios,D,C,0,logprob,140,319.5,0.0,323.7
111,professional_psychology,B,A,0,logprob,137,314.5,0.0,321.0
112,clinical_knowledge,C,C,1,logprob,80,215.8,0.0,222.3
113,miscellaneous,D,D,1,logprob,76,215.7,0.0,222.3
114,high_school_us_history,C,C,1,logprob,394,746.5,0.0,754.6
115,moral_scenarios,D,C,0,logprob,133,317.6,0.0,327.2
116,professional_law,C,C,1,logprob,166,371.9,0.0,378.9
117,anatomy,D,B,0,logprob,78,212.4,0.0,215.4
118,philosophy,A,D,0,logprob,89,216.0,0.0,220.2
119,high_school_psychology,A,B,0,logprob,86,218.5,0.0,224.6
120,high_school_geography,B,B,1,logprob,75,218.7,0.0,225.5
121,international_law,B,B,1,logprob,132,271.9,0.0,279.0
122,human_aging,B,B,1,logprob,59,167.4,0.0,174.3
123,moral_scenarios,D,B,0,logprob,143,317.8,0.0,325.1
124,elementary_mathematics,A,B,0,logprob,129,269.5,0.0,276.6
125,high_school_microeconomics,D,C,0,logprob,92,220.7,0.0,227.5
126,computer_security,C,B,0,logprob,255,482.3,0.0,489.5
127,professional_law,B,D,0,logprob,257,482.3,0.0,489.8
128,global_facts,A,B,0,logprob,86,215.2,0.0,221.7
129,philosophy,C,A,0,logprob,81,217.7,0.0,223.1
130,high_school_psychology,A,A,1,logprob,80,218.0,0.0,223.5
131,moral_scenarios,B,C,0,logprob,158,322.9,0.0,329.7
132,us_foreign_policy,B,B,1,logprob,95,218.9,0.0,225.4
133,professional_psychology,C,D,0,logprob,78,218.8,0.0,225.1
134,high_school_biology,B,B,1,logprob,117,269.3,0.0,275.9
135,prehistory,C,B,0,logprob,68,165.5,0.0,170.3
136,high_school_physics,B,B,1,logprob,121,264.1,0.0,267.5
137,professional_law,D,D,1,logprob,262,525.1,0.0,528.1
138,philosophy,D,D,1,logprob,75,209.3,0.0,211.8
139,us_foreign_policy,C,C,1,logprob,77,210.1,0.0,211.9
140,conceptual_physics,C,C,1,logprob,64,161.3,0.0,163.6
141,professional_law,C,C,1,logprob,241,475.1,0.0,477.2
142,high_school_european_history,C,C,1,logprob,378,698.1,0.0,701.1
143,high_school_world_history,A,B,0,logprob,336,642.3,0.0,646.2
144,professional_psychology,A,A,1,logprob,68,160.8,0.0,163.5
145,astronomy,A,A,1,logprob,119,263.6,0.0,265.6
146,sociology,D,D,1,logprob,96,215.9,0.0,220.1
147,world_religions,C,C,1,logprob,66,168.1,0.0,173.7
148,moral_scenarios,D,C,0,logprob,132,265.2,0.0,269.4
149,formal_logic,C,B,0,logprob,120,262.4,0.0,264.4
150,college_chemistry,B,B,1,logprob,120,264.5,0.0,266.4
151,college_mathematics,D,A,0,logprob,134,321.2,0.0,324.3
152,professional_law,C,C,1,logprob,550,1052.7,0.0,1059.4
153,high_school_government_and_politics,D,D,1,logprob,123,273.9,0.0,284.8
154,high_school_physics,D,D,1,logprob,118,272.2,0.0,278.6
155,moral_disputes,C,B,0,logprob,93,220.3,0.0,226.3
156,high_school_european_history,C,C,1,logprob,482,875.3,0.0,883.8
157,professional_law,B,D,0,logprob,334,649.2,0.0,660.0
158,professional_law,C,C,1,logprob,292,543.2,0.0,552.4
159,abstract_algebra,C,A,0,logprob,74,218.3,0.0,225.8
160,sociology,C,C,1,logprob,111,268.6,0.0,274.8
161,electrical_engineering,D,A,0,logprob,65,168.9,0.0,175.1
162,moral_disputes,B,B,1,logprob,98,216.9,0.0,221.5
163,moral_disputes,B,B,1,logprob,106,263.3,0.0,266.0
164,high_school_macroeconomics,A,D,0,logprob,129,270.3,0.0,275.4
165,professional_psychology,D,A,0,logprob,119,271.0,0.0,276.8
166,high_school_psychology,A,A,1,logprob,112,268.0,0.0,272.9
167,moral_scenarios,A,C,0,logprob,137,321.5,0.0,326.8
168,miscellaneous,D,D,1,logprob,65,169.2,0.0,176.0
169,high_school_government_and_politics,A,B,0,logprob,114,269.4,0.0,276.0
170,security_studies,C,C,1,logprob,128,272.5,0.0,279.4
171,high_school_macroeconomics,D,C,0,logprob,94,219.7,0.0,225.9
172,professional_law,A,B,0,logprob,288,548.8,0.0,556.5
173,virology,B,D,0,logprob,74,227.9,0.0,238.1
174,sociology,A,D,0,logprob,95,224.2,0.0,230.3
175,moral_disputes,D,D,1,logprob,65,170.3,0.0,173.7
176,prehistory,C,C,1,logprob,91,218.8,0.0,221.4
177,astronomy,A,A,1,logprob,128,271.6,0.0,273.9
178,sociology,A,C,0,logprob,100,223.2,0.0,227.4
179,high_school_psychology,A,A,1,logprob,79,222.1,0.0,227.1
180,high_school_statistics,B,B,1,logprob,84,223.7,0.0,229.6
181,high_school_european_history,D,C,0,logprob,645,1235.2,0.0,1245.2
182,business_ethics,D,D,1,logprob,107,269.5,0.0,278.1
183,high_school_psychology,B,A,0,logprob,109,269.7,0.0,271.7
184,elementary_mathematics,A,A,1,logprob,64,164.8,0.0,166.9
185,moral_disputes,B,B,1,logprob,64,167.6,0.0,169.4
186,high_school_microeconomics,A,A,1,logprob,90,217.9,0.0,219.8
187,high_school_european_history,D,D,1,logprob,263,537.2,0.0,540.0
188,electrical_engineering,B,B,1,logprob,58,167.4,0.0,169.9
189,clinical_knowledge,B,B,1,logprob,105,266.0,0.0,268.1
190,high_school_psychology,C,B,0,logprob,156,322.8,0.0,324.9
191,high_school_mathematics,C,A,0,logprob,113,270.5,0.0,272.7
192,security_studies,B,B,1,logprob,236,486.0,0.0,488.8
193,high_school_psychology,A,A,1,logprob,121,276.2,0.0,281.1
194,moral_scenarios,C,C,1,logprob,136,326.2,0.0,332.3
195,high_school_statistics,D,B,0,logprob,120,269.6,0.0,272.7
196,philosophy,C,C,1,logprob,78,217.3,0.0,220.8
197,miscellaneous,C,C,1,logprob,76,226.9,0.0,232.1
198,professional_psychology,C,C,1,logprob,132,276.7,0.0,282.0
199,logical_fallacies,B,B,1,logprob,64,172.1,0.0,176.3
200,clinical_knowledge,B,B,1,logprob,68,171.4,0.0,174.9
201,logical_fallacies,D,D,1,logprob,114,283.9,0.0,288.3
202,moral_disputes,D,D,1,logprob,74,225.1,0.0,230.4
203,machine_learning,A,D,0,logprob,98,232.3,0.0,239.0
204,miscellaneous,C,B,0,logprob,64,176.9,0.0,184.0
205,professional_law,D,A,0,logprob,164,329.3,0.0,334.9
206,nutrition,D,D,1,logprob,54,173.5,0.0,179.6
207,high_school_statistics,C,D,0,logprob,119,279.8,0.0,286.4
208,miscellaneous,B,D,0,logprob,60,176.6,0.0,183.6
209,high_school_chemistry,B,B,1,logprob,86,227.5,0.0,233.4
210,sociology,C,C,1,logprob,84,228.1,0.0,235.2
211,virology,B,B,1,logprob,72,223.4,0.0,229.9
212,prehistory,C,C,1,logprob,101,277.7,0.0,284.7
213,professional_law,C,C,1,logprob,341,656.0,0.0,664.5
214,moral_scenarios,C,C,1,logprob,134,331.2,0.0,341.1
215,high_school_psychology,D,D,1,logprob,85,229.0,0.0,236.5
216,moral_scenarios,B,C,0,logprob,140,328.0,0.0,335.3
217,high_school_macroeconomics,D,A,0,logprob,101,277.9,0.0,285.8
218,management,B,B,1,logprob,62,175.0,0.0,181.2
219,moral_scenarios,B,C,0,logprob,134,327.1,0.0,332.9
220,world_religions,C,C,1,logprob,62,175.6,0.0,183.4
221,high_school_microeconomics,D,D,1,logprob,100,227.8,0.0,233.0
222,astronomy,C,C,1,logprob,145,322.4,0.0,325.4
223,miscellaneous,B,A,0,logprob,74,219.6,0.0,224.4
224,professional_law,C,A,0,logprob,400,787.1,0.0,795.3
225,high_school_biology,B,A,0,logprob,84,227.3,0.0,236.9
226,moral_disputes,C,C,1,logprob,112,280.6,0.0,287.7
227,high_school_psychology,D,D,1,logprob,115,277.5,0.0,285.2
228,high_school_psychology,D,D,1,logprob,75,228.4,0.0,236.3
229,high_school_physics,C,B,0,logprob,170,384.3,0.0,391.2
230,miscellaneous,B,B,1,logprob,73,221.9,0.0,227.2
231,high_school_macroeconomics,D,B,0,logprob,109,270.5,0.0,274.2
232,moral_scenarios,A,C,0,logprob,134,321.7,0.0,325.3
233,high_school_microeconomics,C,C,1,logprob,76,225.8,0.0,230.6
234,elementary_mathematics,B,B,1,logprob,126,280.4,0.0,284.7
235,moral_disputes,B,A,0,logprob,119,272.7,0.0,274.7
236,college_computer_science,D,B,0,logprob,124,268.2,0.0,270.5
237,elementary_mathematics,D,B,0,logprob,64,173.3,0.0,177.9
238,high_school_world_history,D,B,0,logprob,338,657.3,0.0,666.5
239,conceptual_physics,D,D,1,logprob,50,176.5,0.0,184.0
240,moral_scenarios,A,C,0,logprob,129,283.2,0.0,289.3
241,professional_law,C,C,1,logprob,428,870.7,0.0,879.3
242,sociology,A,B,0,logprob,95,229.1,0.0,239.8
243,miscellaneous,D,C,0,logprob,62,181.7,0.0,188.3
244,philosophy,D,B,0,logprob,104,278.8,0.0,285.9
245,moral_scenarios,A,C,0,logprob,142,336.4,0.0,343.7
246,global_facts,B,B,1,logprob,194,395.1,0.0,403.6
247,high_school_world_history,D,B,0,logprob,292,563.2,0.0,573.2
248,miscellaneous,B,C,0,logprob,110,282.8,0.0,291.8
249,professional_law,B,D,0,logprob,213,448.7,0.0,456.5
250,professional_law,B,D,0,logprob,265,563.6,0.0,569.1
251,nutrition,A,A,1,logprob,66,175.1,0.0,178.0
252,high_school_chemistry,B,C,0,logprob,76,228.7,0.0,233.7
253,high_school_macroeconomics,D,D,1,logprob,133,345.5,0.0,352.6
254,moral_scenarios,C,C,1,logprob,137,343.1,0.0,351.1
255,international_law,C,C,1,logprob,96,233.5,0.0,240.7
256,professional_accounting,C,B,0,logprob,86,232.9,0.0,239.5
257,professional_law,D,A,0,logprob,278,583.5,0.0,592.4
258,marketing,C,C,1,logprob,117,301.4,0.0,308.9
259,nutrition,D,B,0,logprob,102,286.5,0.0,292.0
260,high_school_european_history,C,C,1,logprob,233,515.0,0.0,521.0
261,moral_scenarios,D,C,0,logprob,145,359.8,0.0,368.9
262,clinical_knowledge,A,B,0,logprob,90,238.5,0.0,246.2
263,nutrition,D,A,0,logprob,94,234.4,0.0,241.2
264,high_school_statistics,D,A,0,logprob,125,287.5,0.0,293.9
265,elementary_mathematics,A,A,1,logprob,60,182.7,0.0,189.3
266,college_biology,D,D,1,logprob,68,177.0,0.0,183.5
267,virology,D,C,0,logprob,77,229.7,0.0,235.6
268,moral_scenarios,C,C,1,logprob,136,352.4,0.0,359.0
269,conceptual_physics,C,B,0,logprob,61,194.8,0.0,201.8
270,miscellaneous,C,C,1,logprob,96,235.1,0.0,241.3
271,moral_scenarios,A,C,0,logprob,134,342.0,0.0,349.3
272,moral_disputes,A,A,1,logprob,129,293.2,0.0,300.5
273,professional_law,D,A,0,logprob,251,512.3,0.0,518.6
274,high_school_biology,D,B,0,logprob,87,229.4,0.0,232.0
275,professional_medicine,D,C,0,logprob,142,340.3,0.0,342.2
276,professional_law,B,B,1,logprob,361,774.2,0.0,777.8
277,anatomy,A,B,0,logprob,129,310.1,0.0,314.4
278,high_school_us_history,C,C,1,logprob,183,415.2,0.0,420.3
279,computer_security,D,D,1,logprob,144,360.1,0.0,367.1
280,moral_scenarios,D,C,0,logprob,126,297.5,0.0,300.4
281,international_law,D,C,0,logprob,117,293.3,0.0,295.3
282,moral_scenarios,C,C,1,logprob,140,349.6,0.0,351.8
283,professional_law,C,A,0,logprob,254,552.5,0.0,555.7
284,miscellaneous,C,C,1,logprob,54,193.8,0.0,199.4
285,abstract_algebra,C,B,0,logprob,89,249.3,0.0,253.7
286,marketing,A,A,1,logprob,94,256.1,0.0,258.6
287,high_school_european_history,D,D,1,logprob,285,613.7,0.0,616.6
288,professional_accounting,A,C,0,logprob,196,432.5,0.0,436.3
289,high_school_psychology,D,D,1,logprob,69,249.4,0.0,254.5
290,elementary_mathematics,B,B,1,logprob,87,252.9,0.0,259.5
291,professional_medicine,A,D,0,logprob,257,554.4,0.0,562.3
292,moral_scenarios,D,C,0,logprob,137,368.4,0.0,376.2
293,high_school_macroeconomics,A,A,1,logprob,76,247.3,0.0,253.2
294,formal_logic,D,B,0,logprob,64,186.8,0.0,192.9
295,elementary_mathematics,B,A,0,logprob,101,296.5,0.0,303.1
296,moral_scenarios,B,C,0,logprob,137,348.6,0.0,354.5
297,high_school_geography,C,B,0,logprob,73,243.2,0.0,250.1
298,moral_scenarios,C,C,1,logprob,137,354.2,0.0,361.0
299,professional_accounting,B,C,0,logprob,121,303.2,0.0,309.4
300,elementary_mathematics,C,B,0,logprob,103,302.1,0.0,308.3
301,high_school_biology,C,C,1,logprob,90,248.2,0.0,255.1
302,philosophy,B,D,0,logprob,99,241.7,0.0,248.6
303,high_school_us_history,C,C,1,logprob,376,801.3,0.0,809.5
304,college_medicine,B,D,0,logprob,183,438.3,0.0,448.4
305,professional_law,A,D,0,logprob,296,718.3,0.0,725.8
306,prehistory,B,B,1,logprob,68,189.9,0.0,198.2
307,public_relations,A,B,0,logprob,128,295.2,0.0,299.6
308,philosophy,C,A,0,logprob,83,228.7,0.0,230.8
309,high_school_biology,B,D,0,logprob,112,291.4,0.0,295.8
310,professional_law,D,C,0,logprob,417,902.5,0.0,911.9
311,high_school_government_and_politics,D,D,1,logprob,75,252.0,0.0,262.1
312,elementary_mathematics,B,B,1,logprob,121,300.7,0.0,307.8
313,miscellaneous,C,C,1,logprob,257,532.5,0.0,538.2
314,high_school_us_history,B,D,0,logprob,221,486.1,0.0,489.4
315,professional_accounting,D,C,0,logprob,188,434.8,0.0,440.3
316,sociology,D,C,0,logprob,89,253.5,0.0,262.3
317,moral_scenarios,D,C,0,logprob,155,364.1,0.0,370.0
318,econometrics,D,B,0,logprob,81,250.6,0.0,255.9
319,high_school_psychology,C,C,1,logprob,60,191.1,0.0,197.3
320,medical_genetics,B,B,1,logprob,70,242.9,0.0,249.9
321,professional_law,C,C,1,logprob,306,689.0,0.0,696.6
322,professional_law,A,C,0,logprob,247,576.8,0.0,583.8
323,us_foreign_policy,B,B,1,logprob,85,262.1,0.0,268.7
324,professional_medicine,A,B,0,logprob,132,307.3,0.0,312.5
325,professional_accounting,A,A,1,logprob,105,307.4,0.0,313.9
326,formal_logic,D,A,0,logprob,88,253.2,0.0,259.3
327,human_aging,A,B,0,logprob,106,351.8,0.0,357.7
328,high_school_world_history,B,B,1,logprob,212,586.4,0.0,592.3
329,management,C,B,0,logprob,66,204.1,0.0,209.1
330,human_aging,C,C,1,logprob,96,251.3,0.0,256.1
331,high_school_macroeconomics,B,B,1,logprob,99,242.2,0.0,244.8
332,professional_law,A,B,0,logprob,231,553.8,0.0,556.3
333,moral_scenarios,D,C,0,logprob,125,323.0,0.0,325.5
334,high_school_macroeconomics,D,A,0,logprob,85,264.7,0.0,268.9
335,human_aging,C,D,0,logprob,89,266.3,0.0,272.8
336,high_school_macroeconomics,B,D,0,logprob,112,314.8,0.0,321.0
337,nutrition,D,D,1,logprob,64,191.9,0.0,198.8
338,nutrition,C,C,1,logprob,67,195.5,0.0,201.5
339,high_school_mathematics,D,A,0,logprob,85,248.3,0.0,255.2
340,professional_law,D,C,0,logprob,211,526.7,0.0,532.5
341,professional_accounting,B,B,1,logprob,174,492.8,0.0,498.4
342,professional_law,C,B,0,logprob,359,887.2,0.0,894.1
343,professional_law,A,C,0,logprob,177,426.1,0.0,433.0
344,human_aging,C,C,1,logprob,67,193.1,0.0,200.9
345,moral_disputes,B,B,1,logprob,118,298.4,0.0,305.6
346,high_school_us_history,B,B,1,logprob,407,868.0,0.0,879.8
347,logical_fallacies,C,C,1,logprob,118,319.6,0.0,327.6
348,abstract_algebra,B,B,1,logprob,92,249.3,0.0,256.9
349,moral_scenarios,D,B,0,logprob,137,359.0,0.0,367.6
350,moral_scenarios,C,C,1,logprob,128,308.4,0.0,314.6
351,astronomy,C,D,0,logprob,123,325.8,0.0,332.4
352,high_school_european_history,D,D,1,logprob,288,633.4,0.0,639.7
353,high_school_macroeconomics,A,A,1,logprob,113,317.0,0.0,321.2
354,security_studies,D,D,1,logprob,90,255.3,0.0,258.5
355,moral_scenarios,C,C,1,logprob,138,375.5,0.0,381.2
356,high_school_statistics,A,A,1,logprob,196,445.2,0.0,450.6
357,professional_psychology,A,A,1,logprob,149,385.1,0.0,387.8
358,professional_law,D,D,1,logprob,210,536.0,0.0,539.1
359,virology,C,C,1,logprob,86,290.0,0.0,292.7
360,miscellaneous,A,A,1,logprob,88,302.0,0.0,306.9
361,high_school_biology,B,B,1,logprob,76,300.0,0.0,305.5
362,college_computer_science,C,C,1,logprob,82,301.7,0.0,303.8
363,clinical_knowledge,A,A,1,logprob,64,231.7,0.0,233.9
364,high_school_mathematics,D,,0,none,112,427.1,0.0,429.8
365,moral_scenarios,C,B,0,logprob,136,538.4,0.0,544.6
366,anatomy,A,B,0,logprob,65,277.6,0.0,281.3
367,conceptual_physics,D,C,0,logprob,75,315.8,0.0,318.5
368,professional_psychology,B,D,0,logprob,103,355.6,0.0,359.1
369,college_computer_science,D,B,0,logprob,228,580.5,0.0,584.8
370,electrical_engineering,A,D,0,logprob,91,342.2,0.0,346.3
371,miscellaneous,A,C,0,logprob,68,245.6,0.0,248.9
372,prehistory,C,C,1,logprob,132,391.4,0.0,394.9
373,moral_disputes,B,A,0,logprob,79,304.0,0.0,307.8
374,prehistory,A,D,0,logprob,76,263.9,0.0,268.8
375,miscellaneous,A,A,1,logprob,62,192.7,0.0,197.7
376,computer_security,A,A,1,logprob,63,191.2,0.0,196.5
377,miscellaneous,B,B,1,logprob,64,189.2,0.0,194.5
378,marketing,B,B,1,logprob,71,244.3,0.0,250.7
379,professional_psychology,C,D,0,logprob,97,259.5,0.0,266.8
380,security_studies,D,D,1,logprob,176,438.1,0.0,445.8
381,prehistory,D,D,1,logprob,168,444.1,0.0,451.3
382,college_medicine,D,D,1,logprob,82,260.4,0.0,267.7
383,professional_law,B,B,1,logprob,82,270.3,0.0,276.1
384,high_school_european_history,A,A,1,logprob,663,1624.8,0.0,1639.9
385,moral_scenarios,C,B,0,logprob,139,434.0,0.0,440.1
386,high_school_chemistry,C,B,0,logprob,129,332.6,0.0,339.0
387,miscellaneous,A,B,0,logprob,61,217.5,0.0,222.7
388,high_school_geography,B,B,1,logprob,81,293.7,0.0,304.3
389,moral_disputes,A,A,1,logprob,69,293.9,0.0,296.9
390,formal_logic,A,B,0,logprob,173,596.2,0.0,600.2
391,electrical_engineering,A,D,0,logprob,86,348.9,0.0,353.4
392,elementary_mathematics,D,,0,none,87,320.6,0.0,324.2
393,human_aging,D,D,1,logprob,82,268.7,0.0,274.6
394,high_school_computer_science,D,B,0,logprob,118,315.8,0.0,320.3
395,conceptual_physics,D,D,1,logprob,57,190.4,0.0,194.4
396,high_school_microeconomics,D,B,0,logprob,78,249.3,0.0,255.1
397,professional_law,A,D,0,logprob,312,728.0,0.0,737.8
398,professional_law,C,C,1,logprob,248,620.3,0.0,630.9
399,moral_scenarios,D,C,0,logprob,153,430.3,0.0,440.3
400,professional_psychology,D,A,0,logprob,66,231.4,0.0,239.3
401,public_relations,A,A,1,logprob,67,225.8,0.0,230.2
402,professional_law,A,C,0,logprob,296,731.9,0.0,734.6
403,miscellaneous,D,D,1,logprob,57,248.9,0.0,252.4
404,high_school_macroeconomics,D,D,1,logprob,84,326.3,0.0,333.0
405,philosophy,B,B,1,logprob,96,304.5,0.0,309.8
406,professional_accounting,C,B,0,logprob,181,490.7,0.0,497.8
407,college_biology,D,D,1,logprob,81,259.4,0.0,264.7
408,prehistory,A,A,1,logprob,96,260.9,0.0,264.3
409,us_foreign_policy,B,B,1,logprob,67,208.2,0.0,211.7
410,astronomy,D,D,1,logprob,80,279.0,0.0,285.0
411,marketing,C,B,0,logprob,113,385.5,0.0,394.6
412,high_school_chemistry,D,D,1,logprob,110,393.4,0.0,399.2
413,prehistory,C,C,1,logprob,81,292.2,0.0,297.0
414,anatomy,B,C,0,logprob,90,299.9,0.0,304.8
415,us_foreign_policy,C,B,0,logprob,67,233.5,0.0,242.2
416,moral_scenarios,B,C,0,logprob,139,477.1,0.0,492.4
417,miscellaneous,D,D,1,logprob,73,330.4,0.0,339.9
418,econometrics,C,C,1,logprob,139,502.4,0.0,512.1
419,miscellaneous,B,B,1,logprob,52,251.5,0.0,274.8
420,professional_accounting,A,C,0,logprob,106,454.3,0.0,476.7
421,high_school_psychology,D,D,1,logprob,135,431.1,0.0,477.0
422,college_physics,B,D,0,logprob,115,363.2,0.0,379.1
